zone_id,hour,demand_kwh,served_fraction,allocated_kwh,zone_name,category,criticality_score,effective_need
Z020,33,3.79,0.6883473389355742,2.6088364145658263,Residential_6,residential_idle,1,3.79
Z020,34,1.94,0.6884305162102613,1.3355552014479068,Residential_6,residential_idle,1,1.94
Z020,35,1.16,0.689311064718163,0.799600835073069,Residential_6,residential_idle,1,1.16
Z020,36,0.77,0,0,Residential_6,residential_idle,1,0.77
Z020,37,0.73,0,0,Residential_6,residential_idle,1,0.73
Z020,38,0.77,0,0,Residential_6,residential_idle,1,0.77
Z020,39,0.83,0,0,Residential_6,residential_idle,1,0.83
Z020,40,1.25,0.7539786604962078,0.9424733256202598,Residential_6,residential_idle,1,1.25
Z020,41,2.37,0.7636275731660149,1.8097973484034555,Residential_6,residential_idle,1,2.37
Z020,42,3.59,0.7464056509418237,2.679596286881147,Residential_6,residential_idle,1,3.59
Z020,43,5.41,0.7412716810862277,4.010279794676491,Residential_6,residential_idle,1,5.41
Z020,44,5.54,0.6811800100284139,3.773737255557413,Residential_6,residential_idle,1,5.54
Z020,45,4.94,0.6980552712384852,3.448393039918117,Residential_6,residential_idle,1,4.94
Z020,46,3.89,0.6961896451425248,2.7081777196044214,Residential_6,residential_idle,1,3.89
Z020,47,2.33,0.6903706859821049,1.6085636983383045,Residential_6,residential_idle,1,2.33
